user_date,phonecharge_duration(sec),phonecharge_user
u32_2013-04-04,24497.0,u32
u32_2013-04-05,0.0,u32
u32_2013-04-06,10595.0,u32
u32_2013-04-07,45033.0,u32
u32_2013-04-08,27215.0,u32
u32_2013-04-09,30680.0,u32
u32_2013-04-10,28237.0,u32
u32_2013-04-11,28462.0,u32
u32_2013-04-12,27634.0,u32
u32_2013-04-13,0.0,u32
u32_2013-04-14,0.0,u32
u32_2013-04-15,0.0,u32
u32_2013-04-16,0.0,u32
u32_2013-04-17,31346.0,u32
u32_2013-04-18,30808.0,u32
u32_2013-04-19,11701.0,u32
u32_2013-04-20,63132.0,u32
u32_2013-04-21,23482.0,u32
u32_2013-04-22,0.0,u32
u32_2013-04-23,0.0,u32
u32_2013-04-24,24903.0,u32
u32_2013-04-25,0.0,u32
u32_2013-04-26,34614.0,u32
u32_2013-04-27,23894.0,u32
u32_2013-04-28,41111.0,u32
u32_2013-04-29,35086.0,u32
u32_2013-04-30,0.0,u32
u32_2013-05-01,6876.0,u32
u32_2013-05-02,34402.0,u32
u32_2013-05-03,0.0,u32
u32_2013-05-04,0.0,u32
u32_2013-05-05,29767.0,u32
u32_2013-05-06,30472.0,u32
u32_2013-05-07,45770.0,u32
u32_2013-05-08,31901.0,u32
u32_2013-05-09,26631.0,u32
u32_2013-05-10,34339.0,u32
u32_2013-05-11,10939.0,u32
u32_2013-05-12,12181.0,u32
u32_2013-05-13,8940.0,u32
u32_2013-05-14,0.0,u32
u32_2013-05-15,0.0,u32
u32_2013-05-16,9680.0,u32
u32_2013-05-17,0.0,u32
u32_2013-05-18,44195.0,u32
u32_2013-05-19,6049.0,u32
u32_2013-05-20,27876.0,u32
u32_2013-05-21,48204.0,u32
u32_2013-05-22,31846.0,u32
u32_2013-05-23,8591.0,u32
u32_2013-05-24,11634.0,u32
u32_2013-05-25,33721.0,u32
u32_2013-05-26,8337.0,u32
u32_2013-05-27,41601.0,u32
u32_2013-05-28,46087.0,u32
u32_2013-05-29,0.0,u32
u32_2013-05-30,34323.0,u32
u33_2013-03-28,38420.0,u33
u33_2013-03-29,25309.0,u33
u33_2013-03-30,25513.0,u33
u33_2013-03-31,29696.0,u33
u33_2013-04-01,21971.0,u33
u33_2013-04-02,22491.0,u33
u33_2013-04-03,9123.0,u33
u33_2013-04-04,51529.0,u33
u33_2013-04-05,39237.0,u33
u33_2013-04-06,21179.0,u33
u33_2013-04-07,46647.0,u33
u33_2013-04-08,30978.0,u33
u33_2013-04-09,43683.0,u33
u33_2013-04-10,22234.0,u33
u33_2013-04-11,33747.0,u33
u33_2013-04-12,0.0,u33
u33_2013-04-13,11662.0,u33
u33_2013-04-14,58067.0,u33
u33_2013-04-15,19371.0,u33
u33_2013-04-16,0.0,u33
u33_2013-04-17,10242.0,u33
u33_2013-04-18,29207.0,u33
u33_2013-04-19,22783.0,u33
u33_2013-04-20,0.0,u33
u33_2013-04-21,28759.0,u33
u33_2013-04-22,26871.0,u33
u33_2013-04-23,63392.0,u33
u33_2013-04-24,32721.0,u33
u33_2013-04-25,4907.0,u33
u33_2013-04-26,13890.0,u33
u33_2013-04-27,0.0,u33
u33_2013-04-28,29887.0,u33
u33_2013-04-29,41463.0,u33
u33_2013-04-30,17871.0,u33
u33_2013-05-01,41777.0,u33
u33_2013-05-02,0.0,u33
u33_2013-05-03,18081.0,u33
u33_2013-05-04,27062.0,u33
u33_2013-05-05,0.0,u33
u33_2013-05-06,35796.0,u33
u33_2013-05-07,39875.0,u33
u33_2013-05-08,26047.0,u33
u33_2013-05-09,20442.0,u33
u33_2013-05-10,0.0,u33
u33_2013-05-11,4426.0,u33
u33_2013-05-12,23812.0,u33
u33_2013-05-13,20278.0,u33
u33_2013-05-14,21735.0,u33
u33_2013-05-15,28073.0,u33
u33_2013-05-16,47198.0,u33
u34_2013-03-27,8651.0,u34
u34_2013-03-28,0.0,u34
u34_2013-03-29,0.0,u34
u34_2013-03-30,0.0,u34
u34_2013-03-31,33776.0,u34
u34_2013-04-01,10625.0,u34
u34_2013-04-02,11058.0,u34
u34_2013-04-03,0.0,u34
u34_2013-04-04,22778.0,u34
u34_2013-04-05,0.0,u34
u34_2013-04-06,0.0,u34
u34_2013-04-07,19521.0,u34
u34_2013-04-08,0.0,u34
u34_2013-04-09,0.0,u34
u34_2013-04-10,0.0,u34
u34_2013-04-11,17776.0,u34
u34_2013-04-12,0.0,u34
u34_2013-04-13,0.0,u34
u34_2013-04-14,20430.0,u34
u34_2013-04-15,0.0,u34
u34_2013-04-16,0.0,u34
u34_2013-04-17,0.0,u34
u34_2013-04-18,0.0,u34
u34_2013-04-19,0.0,u34
u34_2013-04-20,0.0,u34
u34_2013-04-21,36788.0,u34
u34_2013-04-22,0.0,u34
u34_2013-04-23,0.0,u34
u34_2013-04-24,0.0,u34
u34_2013-04-25,0.0,u34
u34_2013-04-26,15476.0,u34
u34_2013-04-27,10425.0,u34
u34_2013-04-28,9248.0,u34
u34_2013-04-29,0.0,u34
u34_2013-04-30,0.0,u34
u34_2013-05-01,0.0,u34
u34_2013-05-02,0.0,u34
u34_2013-05-03,0.0,u34
u34_2013-05-04,0.0,u34
u34_2013-05-05,0.0,u34
u34_2013-05-06,21793.0,u34
u34_2013-05-07,0.0,u34
u34_2013-05-08,0.0,u34
u34_2013-05-09,0.0,u34
u34_2013-05-10,0.0,u34
u34_2013-05-11,0.0,u34
u34_2013-05-12,42383.0,u34
u34_2013-05-13,0.0,u34
u34_2013-05-14,0.0,u34
u34_2013-05-15,0.0,u34
u34_2013-05-16,0.0,u34
u34_2013-05-17,0.0,u34
u34_2013-05-18,8356.0,u34
u34_2013-05-19,9747.0,u34
u34_2013-05-20,0.0,u34
u34_2013-05-21,0.0,u34
u34_2013-05-22,0.0,u34
u34_2013-05-23,0.0,u34
u34_2013-05-24,4774.0,u34
u34_2013-05-25,0.0,u34
u34_2013-05-26,16329.0,u34
u35_2013-03-29,29425.0,u35
u35_2013-03-30,5884.0,u35
u35_2013-03-31,34221.0,u35
u35_2013-04-01,0.0,u35
u35_2013-04-02,28816.0,u35
u35_2013-04-03,11974.0,u35
u35_2013-04-04,0.0,u35
u35_2013-04-05,0.0,u35
u35_2013-04-06,0.0,u35
u35_2013-04-07,32200.0,u35
u35_2013-04-08,0.0,u35
u35_2013-04-09,0.0,u35
u35_2013-04-10,16149.0,u35
u35_2013-04-11,0.0,u35
u35_2013-04-12,20502.0,u35
u35_2013-04-13,0.0,u35
u35_2013-04-14,6253.0,u35
u35_2013-04-15,19477.0,u35
u35_2013-04-16,0.0,u35
u35_2013-04-17,0.0,u35
u35_2013-04-18,0.0,u35
u35_2013-04-19,33506.0,u35
u35_2013-04-20,0.0,u35
u35_2013-04-21,7456.0,u35
u35_2013-04-22,36367.0,u35
u35_2013-04-23,0.0,u35
u35_2013-04-24,0.0,u35
u35_2013-04-25,0.0,u35
u35_2013-04-26,0.0,u35
u35_2013-04-27,40625.0,u35
u35_2013-04-28,33260.0,u35
u35_2013-04-29,0.0,u35
u35_2013-04-30,0.0,u35
u35_2013-05-01,0.0,u35
u35_2013-05-02,0.0,u35
u35_2013-05-03,0.0,u35
u35_2013-05-04,19048.0,u35
u35_2013-05-05,0.0,u35
u35_2013-05-06,7872.0,u35
u35_2013-05-07,0.0,u35
u35_2013-05-08,10610.0,u35
u35_2013-05-09,0.0,u35
u35_2013-05-10,10918.0,u35
u35_2013-05-11,11887.0,u35
u35_2013-05-12,11546.0,u35
u35_2013-05-13,0.0,u35
u35_2013-05-14,30907.0,u35
u35_2013-05-15,23619.0,u35
u35_2013-05-16,0.0,u35
u35_2013-05-17,0.0,u35
u35_2013-05-18,0.0,u35
u35_2013-05-19,6466.0,u35
u35_2013-05-20,0.0,u35
u35_2013-05-21,0.0,u35
u35_2013-05-22,0.0,u35
u35_2013-05-23,0.0,u35
u35_2013-05-24,6910.0,u35
u35_2013-05-25,13896.0,u35
u35_2013-05-26,38971.0,u35
u35_2013-05-27,27573.0,u35
u35_2013-05-28,18692.0,u35
u35_2013-05-29,17825.0,u35
u36_2013-03-30,28888.0,u36
u36_2013-03-31,16884.0,u36
u36_2013-04-01,30655.0,u36
u36_2013-04-02,0.0,u36
u36_2013-04-03,25318.0,u36
u36_2013-04-04,19149.0,u36
u36_2013-04-05,49253.0,u36
u36_2013-04-06,0.0,u36
u36_2013-04-07,25876.0,u36
u36_2013-04-08,31516.0,u36
u36_2013-04-09,0.0,u36
u36_2013-04-10,24211.0,u36
u36_2013-04-11,14310.0,u36
u36_2013-04-12,14831.0,u36
u36_2013-04-13,9430.0,u36
u36_2013-04-14,27217.0,u36
u36_2013-04-15,0.0,u36
u36_2013-04-16,14627.0,u36
u36_2013-04-17,0.0,u36
u36_2013-04-18,24597.0,u36
u36_2013-04-19,11350.0,u36
u36_2013-04-20,33307.0,u36
u36_2013-04-21,0.0,u36
u36_2013-04-22,55698.0,u36
u36_2013-04-23,0.0,u36
u36_2013-04-24,9414.0,u36
u36_2013-04-25,5613.0,u36
u36_2013-04-26,32973.0,u36
u36_2013-04-27,12872.0,u36
u36_2013-04-28,0.0,u36
u36_2013-04-29,37476.0,u36
u36_2013-04-30,20034.0,u36
u36_2013-05-01,19127.0,u36
u36_2013-05-02,20247.0,u36
u36_2013-05-03,0.0,u36
u36_2013-05-04,37897.0,u36
u36_2013-05-05,5856.0,u36
u36_2013-05-06,24544.0,u36
u36_2013-05-07,30833.0,u36
u36_2013-05-08,25588.0,u36
u36_2013-05-09,0.0,u36
u36_2013-05-10,16405.0,u36
u36_2013-05-11,0.0,u36
u36_2013-05-12,27355.0,u36
u36_2013-05-13,6754.0,u36
u36_2013-05-14,31983.0,u36
u36_2013-05-15,30525.0,u36
u36_2013-05-16,28256.0,u36
u36_2013-05-17,0.0,u36
u36_2013-05-18,24374.0,u36
u36_2013-05-19,24325.0,u36
u36_2013-05-20,34156.0,u36
u36_2013-05-21,0.0,u36
u36_2013-05-22,24205.0,u36
u36_2013-05-23,52112.0,u36
u36_2013-05-24,0.0,u36
u36_2013-05-25,53508.0,u36
u36_2013-05-26,5496.0,u36
u36_2013-05-27,20256.0,u36
u36_2013-05-28,31779.0,u36
u36_2013-05-29,12221.0,u36
u39_2013-04-02,22789.0,u39
u41_2013-03-28,35887.0,u41
u41_2013-03-29,0.0,u41
u41_2013-03-30,15403.0,u41
u41_2013-03-31,0.0,u41
u41_2013-04-01,0.0,u41
u41_2013-04-02,0.0,u41
u41_2013-04-03,9433.0,u41
u41_2013-04-04,13266.0,u41
u41_2013-04-05,0.0,u41
u41_2013-04-06,0.0,u41
u41_2013-04-07,0.0,u41
u41_2013-04-08,0.0,u41
u41_2013-04-09,10375.0,u41
u41_2013-04-10,66932.0,u41
u41_2013-04-11,9681.0,u41
u41_2013-04-12,28204.0,u41
u41_2013-04-13,20335.0,u41
u41_2013-04-14,0.0,u41
u41_2013-04-15,0.0,u41
u41_2013-04-16,0.0,u41
u41_2013-04-17,0.0,u41
u41_2013-04-18,18392.0,u41
u41_2013-04-19,0.0,u41
u41_2013-04-20,13444.0,u41
u41_2013-04-21,17282.0,u41
u41_2013-04-22,15152.0,u41
u41_2013-04-23,0.0,u41
u41_2013-04-24,17933.0,u41
u41_2013-04-25,16548.0,u41
u41_2013-04-26,12612.0,u41
u41_2013-04-27,62344.0,u41
u41_2013-04-28,19682.0,u41
u41_2013-04-29,27467.0,u41
u41_2013-04-30,0.0,u41
u41_2013-05-01,0.0,u41
u41_2013-05-02,0.0,u41
u41_2013-05-03,0.0,u41
u41_2013-05-04,0.0,u41
u41_2013-05-05,0.0,u41
u41_2013-05-06,0.0,u41
u41_2013-05-07,25163.0,u41
u41_2013-05-08,0.0,u41
u41_2013-05-09,0.0,u41
u41_2013-05-10,10410.0,u41
u41_2013-05-11,24464.0,u41
u41_2013-05-12,26099.0,u41
u41_2013-05-13,27376.0,u41
u41_2013-05-14,0.0,u41
u41_2013-05-15,0.0,u41
u41_2013-05-16,0.0,u41
u41_2013-05-17,0.0,u41
u41_2013-05-18,0.0,u41
u41_2013-05-19,7470.0,u41
u41_2013-05-20,18564.0,u41
u41_2013-05-21,4326.0,u41
u41_2013-05-22,0.0,u41
u41_2013-05-23,5980.0,u41
u41_2013-05-24,0.0,u41
u41_2013-05-25,5773.0,u41
u41_2013-05-26,38050.0,u41
u41_2013-05-27,14671.0,u41
u41_2013-05-28,32015.0,u41
u42_2013-04-01,20126.0,u42
u42_2013-04-02,9942.0,u42
u42_2013-04-03,0.0,u42
u42_2013-04-04,16740.0,u42
u42_2013-04-05,0.0,u42
u42_2013-04-06,0.0,u42
u42_2013-04-07,23347.0,u42
u42_2013-04-08,0.0,u42
u42_2013-04-09,0.0,u42
u42_2013-04-10,13852.0,u42
u42_2013-04-11,24613.0,u42
u42_2013-04-12,6658.0,u42
u42_2013-04-13,32405.0,u42
u42_2013-04-14,14268.0,u42
u42_2013-04-15,0.0,u42
u42_2013-04-16,0.0,u42
u42_2013-04-17,30969.0,u42
u42_2013-04-18,0.0,u42
u42_2013-04-19,0.0,u42
u42_2013-04-20,25120.0,u42
u42_2013-04-21,48976.0,u42
u42_2013-04-22,0.0,u42
u42_2013-04-23,0.0,u42
u42_2013-04-24,0.0,u42
u42_2013-04-25,0.0,u42
u42_2013-04-26,14295.0,u42
u42_2013-04-27,29430.0,u42
u42_2013-04-28,5527.0,u42
u42_2013-04-29,8746.0,u42
u42_2013-04-30,14992.0,u42
u42_2013-05-01,0.0,u42
u42_2013-05-02,0.0,u42
u42_2013-05-03,26775.0,u42
u42_2013-05-04,0.0,u42
u42_2013-05-05,6736.0,u42
u42_2013-05-06,7067.0,u42
u42_2013-05-07,11256.0,u42
u42_2013-05-08,0.0,u42
u42_2013-05-09,0.0,u42
u42_2013-05-10,9924.0,u42
u42_2013-05-11,11045.0,u42
u42_2013-05-12,18301.0,u42
u42_2013-05-13,17162.0,u42
u42_2013-05-14,0.0,u42
u42_2013-05-15,0.0,u42
u42_2013-05-16,0.0,u42
u42_2013-05-17,0.0,u42
u42_2013-05-18,0.0,u42
u42_2013-05-19,0.0,u42
u42_2013-05-20,34259.0,u42
u43_2013-04-01,44117.0,u43
u43_2013-04-02,29669.0,u43
u43_2013-04-03,35766.0,u43
u43_2013-04-04,33542.0,u43
u43_2013-04-05,35280.0,u43
u43_2013-04-06,0.0,u43
u43_2013-04-07,19959.0,u43
u43_2013-04-08,27535.0,u43
u43_2013-04-09,34458.0,u43
u43_2013-04-10,33212.0,u43
u43_2013-04-11,7157.0,u43
u43_2013-04-12,0.0,u43
u43_2013-04-13,39340.0,u43
u43_2013-04-14,9406.0,u43
u43_2013-04-15,13136.0,u43
u43_2013-04-16,31500.0,u43
u43_2013-04-17,27605.0,u43
u43_2013-04-18,3603.0,u43
u43_2013-04-19,0.0,u43
u43_2013-04-20,4631.0,u43
u43_2013-04-21,5783.0,u43
u43_2013-04-22,6514.0,u43
u43_2013-04-23,5984.0,u43
u43_2013-04-24,0.0,u43
u43_2013-04-25,14649.0,u43
u43_2013-04-26,20904.0,u43
u43_2013-04-27,7581.0,u43
u43_2013-04-28,50764.0,u43
u43_2013-04-29,17295.0,u43
u43_2013-04-30,5319.0,u43
u43_2013-05-01,0.0,u43
u43_2013-05-02,12843.0,u43
u43_2013-05-03,5274.0,u43
u43_2013-05-04,0.0,u43
u43_2013-05-05,4476.0,u43
u43_2013-05-06,14461.0,u43
u43_2013-05-07,0.0,u43
u43_2013-05-08,0.0,u43
u43_2013-05-09,28909.0,u43
u43_2013-05-10,0.0,u43
u43_2013-05-11,10090.0,u43
u43_2013-05-12,32315.0,u43
u43_2013-05-13,3819.0,u43
u43_2013-05-14,8128.0,u43
u43_2013-05-15,8768.0,u43
u43_2013-05-16,0.0,u43
u43_2013-05-17,4485.0,u43
u43_2013-05-18,19324.0,u43
u43_2013-05-19,4394.0,u43
u43_2013-05-20,0.0,u43
u43_2013-05-21,0.0,u43
u43_2013-05-22,6381.0,u43
u43_2013-05-23,27890.0,u43
u43_2013-05-24,7865.0,u43
u43_2013-05-25,17310.0,u43
u43_2013-05-26,12949.0,u43
u43_2013-05-27,11364.0,u43
u43_2013-05-28,35561.0,u43
u44_2013-04-02,14995.0,u44
u44_2013-04-03,9237.0,u44
u44_2013-04-04,12930.0,u44
u44_2013-04-05,0.0,u44
u44_2013-04-06,14725.0,u44
u44_2013-04-07,0.0,u44
u44_2013-04-08,9347.0,u44
u44_2013-04-09,32756.0,u44
u44_2013-04-10,0.0,u44
u44_2013-04-11,4069.0,u44
u44_2013-04-12,9136.0,u44
u44_2013-04-13,10531.0,u44
u44_2013-04-14,0.0,u44
u44_2013-04-15,0.0,u44
u44_2013-04-16,12150.0,u44
u44_2013-04-17,13515.0,u44
u44_2013-04-18,9407.0,u44
u44_2013-04-19,10695.0,u44
u44_2013-04-20,17535.0,u44
u44_2013-04-21,16002.0,u44
u44_2013-04-22,31623.0,u44
u44_2013-04-23,7346.0,u44
u44_2013-04-24,33780.0,u44
u44_2013-04-25,3957.0,u44
u44_2013-04-26,27271.0,u44
u44_2013-04-27,0.0,u44
u44_2013-04-28,9636.0,u44
u44_2013-04-29,24762.0,u44
u44_2013-04-30,0.0,u44
u44_2013-05-01,9626.0,u44
u44_2013-05-02,6418.0,u44
u44_2013-05-03,14914.0,u44
u44_2013-05-04,0.0,u44
u44_2013-05-05,12929.0,u44
u44_2013-05-06,0.0,u44
u44_2013-05-07,0.0,u44
u44_2013-05-08,9524.0,u44
u44_2013-05-09,0.0,u44
u44_2013-05-10,0.0,u44
u44_2013-05-11,17751.0,u44
u44_2013-05-12,10833.0,u44
u44_2013-05-13,0.0,u44
u44_2013-05-14,10341.0,u44
u44_2013-05-15,8509.0,u44
u44_2013-05-16,0.0,u44
u44_2013-05-17,6421.0,u44
u44_2013-05-18,16820.0,u44
u44_2013-05-19,0.0,u44
u44_2013-05-20,11251.0,u44
u44_2013-05-21,10856.0,u44
u44_2013-05-22,0.0,u44
u44_2013-05-23,14582.0,u44
u44_2013-05-24,14111.0,u44
u44_2013-05-25,0.0,u44
u44_2013-05-26,21409.0,u44
u45_2013-04-01,29470.0,u45
u45_2013-04-02,10248.0,u45
u45_2013-04-03,16634.0,u45
u45_2013-04-04,12697.0,u45
u45_2013-04-05,0.0,u45
u45_2013-04-06,0.0,u45
u45_2013-04-07,25986.0,u45
u45_2013-04-08,0.0,u45
u45_2013-04-09,30925.0,u45
u45_2013-04-10,17916.0,u45
u45_2013-04-11,32420.0,u45
u45_2013-04-12,0.0,u45
u45_2013-04-13,23583.0,u45
u45_2013-04-14,4189.0,u45
u45_2013-04-15,0.0,u45
u45_2013-04-16,18425.0,u45
u45_2013-04-17,0.0,u45
u45_2013-04-18,0.0,u45
u45_2013-04-19,0.0,u45
u45_2013-04-20,25595.0,u45
u45_2013-04-21,81923.0,u45
u45_2013-04-22,0.0,u45
u45_2013-04-23,0.0,u45
u45_2013-04-24,0.0,u45
u45_2013-04-25,0.0,u45
u45_2013-04-26,19538.0,u45
u45_2013-04-27,35619.0,u45
u45_2013-04-28,39860.0,u45
u45_2013-04-29,0.0,u45
u45_2013-04-30,0.0,u45
u45_2013-05-01,0.0,u45
u45_2013-05-02,0.0,u45
u45_2013-05-03,26743.0,u45
u45_2013-05-04,15578.0,u45
u45_2013-05-05,5258.0,u45
u45_2013-05-06,13117.0,u45
u45_2013-05-07,0.0,u45
u45_2013-05-08,0.0,u45
u45_2013-05-09,7016.0,u45
u45_2013-05-10,18283.0,u45
u45_2013-05-11,0.0,u45
u45_2013-05-12,6541.0,u45
u45_2013-05-13,3796.0,u45
u45_2013-05-14,0.0,u45
u45_2013-05-15,0.0,u45
u45_2013-05-16,5048.0,u45
u45_2013-05-17,0.0,u45
u45_2013-05-18,10633.0,u45
u45_2013-05-19,19355.0,u45
u45_2013-05-20,0.0,u45
u45_2013-05-21,0.0,u45
u45_2013-05-22,0.0,u45
u45_2013-05-23,4449.0,u45
u45_2013-05-24,14793.0,u45
u45_2013-05-25,25961.0,u45
u45_2013-05-26,24194.0,u45
u45_2013-05-27,25854.0,u45
u45_2013-05-28,9225.0,u45
u46_2013-03-31,40865.0,u46
u46_2013-04-01,37335.0,u46
u46_2013-04-02,40884.0,u46
u46_2013-04-03,22891.0,u46
u46_2013-04-04,21027.0,u46
u46_2013-04-05,24927.0,u46
u46_2013-04-06,0.0,u46
u46_2013-04-07,27694.0,u46
u46_2013-04-08,4251.0,u46
u46_2013-04-09,29067.0,u46
u46_2013-04-10,24913.0,u46
u46_2013-04-11,28361.0,u46
u46_2013-04-12,47921.0,u46
u46_2013-04-13,29651.0,u46
u46_2013-04-14,20455.0,u46
u46_2013-04-15,34949.0,u46
u46_2013-04-16,8191.0,u46
u46_2013-04-17,30455.0,u46
u46_2013-04-18,10472.0,u46
u46_2013-04-19,36377.0,u46
u46_2013-04-20,50414.0,u46
u46_2013-04-21,29838.0,u46
u46_2013-04-22,0.0,u46
u46_2013-04-23,36003.0,u46
u46_2013-04-24,0.0,u46
u46_2013-04-25,25323.0,u46
u46_2013-04-26,0.0,u46
u46_2013-04-27,0.0,u46
u46_2013-04-28,22786.0,u46
u46_2013-04-29,0.0,u46
u46_2013-04-30,24563.0,u46
u46_2013-05-01,31459.0,u46
u46_2013-05-02,11833.0,u46
u46_2013-05-03,7309.0,u46
u46_2013-05-04,32518.0,u46
u46_2013-05-05,23597.0,u46
u46_2013-05-06,31893.0,u46
u46_2013-05-07,23517.0,u46
u46_2013-05-08,34640.0,u46
u46_2013-05-09,15948.0,u46
u46_2013-05-10,0.0,u46
u46_2013-05-11,0.0,u46
u46_2013-05-12,41548.0,u46
u46_2013-05-13,10708.0,u46
u46_2013-05-14,28956.0,u46
u46_2013-05-15,0.0,u46
u46_2013-05-16,0.0,u46
u46_2013-05-17,28060.0,u46
u46_2013-05-18,0.0,u46
u46_2013-05-19,48489.0,u46
u46_2013-05-20,28906.0,u46
u46_2013-05-21,3710.0,u46
u46_2013-05-22,35608.0,u46
u47_2013-03-29,11340.0,u47
u47_2013-03-30,15619.0,u47
u47_2013-03-31,4412.0,u47
u47_2013-04-01,0.0,u47
u47_2013-04-02,0.0,u47
u47_2013-04-03,14213.0,u47
u47_2013-04-04,7226.0,u47
u47_2013-04-05,0.0,u47
u47_2013-04-06,0.0,u47
u47_2013-04-07,0.0,u47
u47_2013-04-08,0.0,u47
u47_2013-04-09,0.0,u47
u47_2013-04-10,11788.0,u47
u47_2013-04-11,15141.0,u47
u47_2013-04-12,32588.0,u47
u47_2013-04-13,57850.0,u47
u47_2013-04-14,7145.0,u47
u47_2013-04-15,10049.0,u47
u47_2013-04-16,16228.0,u47
u47_2013-04-17,17493.0,u47
u47_2013-04-18,5952.0,u47
u47_2013-04-19,0.0,u47
u47_2013-04-20,23743.0,u47
u47_2013-04-21,23053.0,u47
u47_2013-04-22,10539.0,u47
u47_2013-04-23,0.0,u47
u47_2013-04-24,0.0,u47
u47_2013-04-25,0.0,u47
u47_2013-04-26,18585.0,u47
u47_2013-04-27,8967.0,u47
u47_2013-04-28,0.0,u47
u47_2013-04-29,25456.0,u47
u47_2013-04-30,0.0,u47
u47_2013-05-01,0.0,u47
u47_2013-05-02,22605.0,u47
u47_2013-05-03,10007.0,u47
u47_2013-05-04,0.0,u47
u47_2013-05-05,0.0,u47
u47_2013-05-06,0.0,u47
u47_2013-05-07,0.0,u47
u47_2013-05-08,0.0,u47
u47_2013-05-09,0.0,u47
u47_2013-05-10,0.0,u47
u47_2013-05-11,8257.0,u47
u47_2013-05-12,19258.0,u47
u47_2013-05-13,0.0,u47
u47_2013-05-14,0.0,u47
u47_2013-05-15,0.0,u47
u47_2013-05-16,0.0,u47
u47_2013-05-17,8692.0,u47
u47_2013-05-18,31469.0,u47
u47_2013-05-19,17128.0,u47
u47_2013-05-20,29478.0,u47
u47_2013-05-21,9965.0,u47
u47_2013-05-22,35362.0,u47
u47_2013-05-23,41965.0,u47
u47_2013-05-24,17290.0,u47
u47_2013-05-25,7284.0,u47
u47_2013-05-26,28151.0,u47
u47_2013-05-27,25207.0,u47
u47_2013-05-28,20536.0,u47
u47_2013-05-29,9956.0,u47
u49_2013-03-28,20961.0,u49
u49_2013-03-29,13759.0,u49
u49_2013-03-30,29104.0,u49
u49_2013-03-31,21597.0,u49
u49_2013-04-01,13747.0,u49
u49_2013-04-02,41881.0,u49
u49_2013-04-03,31144.0,u49
u49_2013-04-04,22352.0,u49
u49_2013-04-05,9193.0,u49
u49_2013-04-06,29929.0,u49
u49_2013-04-07,11735.0,u49
u49_2013-04-08,19507.0,u49
u49_2013-04-09,38869.0,u49
u49_2013-04-10,17512.0,u49
u49_2013-04-11,34025.0,u49
u49_2013-04-12,27099.0,u49
u49_2013-04-13,17451.0,u49
u49_2013-04-14,12555.0,u49
u49_2013-04-15,8082.0,u49
u49_2013-04-16,7684.0,u49
u49_2013-04-17,25043.0,u49
u49_2013-04-18,6000.0,u49
u49_2013-04-19,31801.0,u49
u49_2013-04-20,43096.0,u49
u49_2013-04-21,41629.0,u49
u49_2013-04-22,13313.0,u49
u49_2013-04-23,32431.0,u49
u49_2013-04-24,16935.0,u49
u49_2013-04-25,21248.0,u49
u49_2013-04-26,8461.0,u49
u49_2013-04-27,0.0,u49
u49_2013-04-28,0.0,u49
u49_2013-04-29,0.0,u49
u49_2013-04-30,0.0,u49
u49_2013-05-01,0.0,u49
u49_2013-05-02,0.0,u49
u49_2013-05-03,0.0,u49
u49_2013-05-04,0.0,u49
u49_2013-05-05,0.0,u49
u49_2013-05-06,0.0,u49
u49_2013-05-07,0.0,u49
u49_2013-05-08,0.0,u49
u49_2013-05-09,0.0,u49
u49_2013-05-10,0.0,u49
u49_2013-05-11,17054.0,u49
u49_2013-05-12,61199.0,u49
u49_2013-05-13,27026.0,u49
u49_2013-05-14,42750.0,u49
u49_2013-05-15,10496.0,u49
u49_2013-05-16,29390.0,u49
u49_2013-05-17,10986.0,u49
u49_2013-05-18,26464.0,u49
u49_2013-05-19,33837.0,u49
u49_2013-05-20,16303.0,u49
u49_2013-05-21,24260.0,u49
u49_2013-05-22,12001.0,u49
u49_2013-05-23,79341.0,u49
u49_2013-05-24,46221.0,u49
u49_2013-05-25,95565.0,u49
u49_2013-05-26,33712.0,u49
u49_2013-05-27,44682.0,u49
u49_2013-05-28,46130.0,u49
u49_2013-05-29,57235.0,u49
u49_2013-05-30,59258.0,u49
u49_2013-05-31,5144.0,u49
u50_2013-03-29,3926.0,u50
u50_2013-03-30,4675.0,u50
u50_2013-03-31,13628.0,u50
u50_2013-04-01,41774.0,u50
u50_2013-04-02,0.0,u50
u50_2013-04-03,0.0,u50
u50_2013-04-04,40500.0,u50
u50_2013-04-05,0.0,u50
u50_2013-04-06,30329.0,u50
u50_2013-04-07,0.0,u50
u50_2013-04-08,8114.0,u50
u50_2013-04-09,7321.0,u50
u50_2013-04-10,0.0,u50
u50_2013-04-11,0.0,u50
u50_2013-04-12,22596.0,u50
u50_2013-04-13,0.0,u50
u50_2013-04-14,0.0,u50
u50_2013-04-15,11068.0,u50
u50_2013-04-16,21842.0,u50
u50_2013-04-17,0.0,u50
u50_2013-04-18,0.0,u50
u50_2013-04-19,6765.0,u50
u50_2013-04-20,5488.0,u50
u50_2013-04-21,22773.0,u50
u50_2013-04-22,13456.0,u50
u50_2013-04-23,7677.0,u50
u50_2013-04-24,0.0,u50
u50_2013-04-25,0.0,u50
u50_2013-04-26,0.0,u50
u50_2013-04-27,16308.0,u50
u50_2013-04-28,0.0,u50
u50_2013-04-29,0.0,u50
u50_2013-04-30,0.0,u50
u50_2013-05-01,0.0,u50
u50_2013-05-02,0.0,u50
u50_2013-05-03,0.0,u50
u50_2013-05-04,0.0,u50
