user_date,conversation_duration(sec),conversation_user
u31_2013-04-16,30333.0,u31
u31_2013-04-17,30906.0,u31
u31_2013-04-18,26116.0,u31
u31_2013-04-19,16192.0,u31
u31_2013-04-20,16366.0,u31
u31_2013-04-21,35252.0,u31
u31_2013-04-22,35175.0,u31
u31_2013-04-23,9822.0,u31
u31_2013-04-24,23912.0,u31
u31_2013-04-25,17842.0,u31
u31_2013-04-26,3006.0,u31
u31_2013-04-27,13357.0,u31
u31_2013-04-28,24445.0,u31
u31_2013-04-29,14328.0,u31
u31_2013-04-30,19988.0,u31
u31_2013-05-01,12272.0,u31
u31_2013-05-02,14452.0,u31
u31_2013-05-03,2653.0,u31
u31_2013-05-04,23734.0,u31
u31_2013-05-05,4942.0,u31
u31_2013-05-06,9077.0,u31
u31_2013-05-07,22138.0,u31
u31_2013-05-08,15098.0,u31
u31_2013-05-09,20147.0,u31
u31_2013-05-10,17681.0,u31
u31_2013-05-11,17226.0,u31
u31_2013-05-12,17557.0,u31
u31_2013-05-13,21060.0,u31
u31_2013-05-14,29011.0,u31
u31_2013-05-15,18341.0,u31
u31_2013-05-16,3678.0,u31
u31_2013-05-17,5939.0,u31
u31_2013-05-18,9865.0,u31
u31_2013-05-19,15531.0,u31
u31_2013-05-20,20668.0,u31
u31_2013-05-21,15980.0,u31
u31_2013-05-22,18333.0,u31
u31_2013-05-23,0.0,u31
u31_2013-05-24,17545.0,u31
u31_2013-05-25,4497.0,u31
u31_2013-05-26,0.0,u31
u31_2013-05-27,0.0,u31
u31_2013-05-28,1130.0,u31
u31_2013-05-29,1582.0,u31
u32_2013-03-27,42654.0,u32
u32_2013-03-28,34153.0,u32
u32_2013-03-29,34000.0,u32
u32_2013-03-30,41909.0,u32
u32_2013-03-31,29104.0,u32
u32_2013-04-01,31412.0,u32
u32_2013-04-02,18752.0,u32
u32_2013-04-03,42851.0,u32
u32_2013-04-04,27508.0,u32
u32_2013-04-05,24648.0,u32
u32_2013-04-06,35322.0,u32
u32_2013-04-07,28896.0,u32
u32_2013-04-08,22014.0,u32
u32_2013-04-09,37346.0,u32
u32_2013-04-10,49588.0,u32
u32_2013-04-11,33836.0,u32
u32_2013-04-12,33458.0,u32
u32_2013-04-13,37508.0,u32
u32_2013-04-14,27708.0,u32
u32_2013-04-15,19562.0,u32
u32_2013-04-16,20340.0,u32
u32_2013-04-17,10341.0,u32
u32_2013-04-18,11056.0,u32
u32_2013-04-19,35143.0,u32
u32_2013-04-20,32295.0,u32
u32_2013-04-21,34608.0,u32
u32_2013-04-22,32445.0,u32
u32_2013-04-23,18479.0,u32
u32_2013-04-24,21984.0,u32
u32_2013-04-25,32689.0,u32
u32_2013-04-26,43395.0,u32
u32_2013-04-27,35249.0,u32
u32_2013-04-28,28564.0,u32
u32_2013-04-29,0.0,u32
u32_2013-04-30,0.0,u32
u32_2013-05-01,0.0,u32
u32_2013-05-02,0.0,u32
u32_2013-05-03,0.0,u32
u32_2013-05-04,0.0,u32
u32_2013-05-05,18678.0,u32
u32_2013-05-06,19596.0,u32
u32_2013-05-07,25254.0,u32
u32_2013-05-08,30889.0,u32
u32_2013-05-09,20877.0,u32
u32_2013-05-10,25349.0,u32
u32_2013-05-11,20628.0,u32
u32_2013-05-12,28746.0,u32
u32_2013-05-13,10016.0,u32
u32_2013-05-14,0.0,u32
u32_2013-05-15,0.0,u32
u32_2013-05-16,0.0,u32
u32_2013-05-17,25197.0,u32
u32_2013-05-18,22529.0,u32
u32_2013-05-19,20133.0,u32
u32_2013-05-20,32912.0,u32
u32_2013-05-21,25850.0,u32
u32_2013-05-22,40100.0,u32
u32_2013-05-23,36789.0,u32
u32_2013-05-24,45245.0,u32
u32_2013-05-25,40865.0,u32
u32_2013-05-26,21027.0,u32
u32_2013-05-27,42068.0,u32
u32_2013-05-28,49431.0,u32
u32_2013-05-29,24351.0,u32
u33_2013-03-27,8737.0,u33
u33_2013-03-28,0.0,u33
u33_2013-03-29,17958.0,u33
u33_2013-03-30,14100.0,u33
u33_2013-03-31,23497.0,u33
u33_2013-04-01,8725.0,u33
u33_2013-04-02,27827.0,u33
u33_2013-04-03,4944.0,u33
u33_2013-04-04,21844.0,u33
u33_2013-04-05,14049.0,u33
u33_2013-04-06,14460.0,u33
u33_2013-04-07,27807.0,u33
u33_2013-04-08,11147.0,u33
u33_2013-04-09,23992.0,u33
u33_2013-04-10,27613.0,u33
u33_2013-04-11,25620.0,u33
u33_2013-04-12,10037.0,u33
u33_2013-04-13,1108.0,u33
u33_2013-04-14,18523.0,u33
u33_2013-04-15,18105.0,u33
u33_2013-04-16,24755.0,u33
u33_2013-04-17,23793.0,u33
u33_2013-04-18,27333.0,u33
u33_2013-04-19,11871.0,u33
u33_2013-04-20,574.0,u33
u33_2013-04-21,26158.0,u33
u33_2013-04-22,17061.0,u33
u33_2013-04-23,14803.0,u33
u33_2013-04-24,10441.0,u33
u33_2013-04-25,22981.0,u33
u33_2013-04-26,37174.0,u33
u33_2013-04-27,43952.0,u33
u33_2013-04-28,14756.0,u33
u33_2013-04-29,8408.0,u33
u33_2013-04-30,24241.0,u33
u33_2013-05-01,6736.0,u33
u33_2013-05-02,21904.0,u33
u33_2013-05-03,31328.0,u33
u33_2013-05-04,13395.0,u33
u33_2013-05-05,28464.0,u33
u33_2013-05-06,10563.0,u33
u33_2013-05-07,27629.0,u33
u33_2013-05-08,20484.0,u33
u33_2013-05-09,22337.0,u33
u33_2013-05-10,34431.0,u33
u33_2013-05-11,36867.0,u33
u33_2013-05-12,25448.0,u33
u33_2013-05-13,12731.0,u33
u33_2013-05-14,1357.0,u33
u33_2013-05-15,1826.0,u33
u33_2013-05-16,18886.0,u33
u33_2013-05-17,5273.0,u33
u34_2013-03-27,18392.0,u34
u34_2013-03-28,30407.0,u34
u34_2013-03-29,4134.0,u34
u34_2013-03-30,4873.0,u34
u34_2013-03-31,43440.0,u34
u34_2013-04-01,30583.0,u34
u34_2013-04-02,42008.0,u34
u34_2013-04-03,13240.0,u34
u34_2013-04-04,24797.0,u34
u34_2013-04-05,26186.0,u34
u34_2013-04-06,35382.0,u34
u34_2013-04-07,3377.0,u34
u34_2013-04-08,20966.0,u34
u34_2013-04-09,30734.0,u34
u34_2013-04-10,0.0,u34
u34_2013-04-11,25600.0,u34
u34_2013-04-12,21153.0,u34
u34_2013-04-13,10518.0,u34
u34_2013-04-14,0.0,u34
u34_2013-04-15,13242.0,u34
u34_2013-04-16,0.0,u34
u34_2013-04-17,8804.0,u34
u34_2013-04-18,18023.0,u34
u34_2013-04-19,22641.0,u34
u34_2013-04-20,15005.0,u34
u34_2013-04-21,0.0,u34
u34_2013-04-22,16554.0,u34
u34_2013-04-23,12887.0,u34
u34_2013-04-24,9968.0,u34
u34_2013-04-25,0.0,u34
u34_2013-04-26,0.0,u34
u34_2013-04-27,14381.0,u34
u34_2013-04-28,33894.0,u34
u34_2013-04-29,22962.0,u34
u34_2013-04-30,0.0,u34
u34_2013-05-01,0.0,u34
u34_2013-05-02,0.0,u34
u34_2013-05-03,0.0,u34
u34_2013-05-04,0.0,u34
u34_2013-05-05,0.0,u34
u34_2013-05-06,757.0,u34
u34_2013-05-07,15226.0,u34
u34_2013-05-08,5676.0,u34
u34_2013-05-09,61.0,u34
u34_2013-05-10,16253.0,u34
u34_2013-05-11,15567.0,u34
u34_2013-05-12,10116.0,u34
u34_2013-05-13,17681.0,u34
u34_2013-05-14,27671.0,u34
u34_2013-05-15,4214.0,u34
u34_2013-05-16,0.0,u34
u34_2013-05-17,0.0,u34
u34_2013-05-18,0.0,u34
u34_2013-05-19,7307.0,u34
u34_2013-05-20,2440.0,u34
u35_2013-03-27,2542.0,u35
u35_2013-03-28,15499.0,u35
u35_2013-03-29,11440.0,u35
u35_2013-03-30,18827.0,u35
u35_2013-03-31,4744.0,u35
u35_2013-04-01,19972.0,u35
u35_2013-04-02,34403.0,u35
u35_2013-04-03,11339.0,u35
u35_2013-04-04,18848.0,u35
u35_2013-04-05,21407.0,u35
u35_2013-04-06,20947.0,u35
u35_2013-04-07,6112.0,u35
u35_2013-04-08,15803.0,u35
u35_2013-04-09,18449.0,u35
u35_2013-04-10,20333.0,u35
u35_2013-04-11,19512.0,u35
u35_2013-04-12,13069.0,u35
u35_2013-04-13,15967.0,u35
u35_2013-04-14,3109.0,u35
u35_2013-04-15,494.0,u35
u35_2013-04-16,12894.0,u35
u35_2013-04-17,8113.0,u35
u35_2013-04-18,13759.0,u35
u35_2013-04-19,12094.0,u35
u35_2013-04-20,1582.0,u35
u35_2013-04-21,7460.0,u35
u35_2013-04-22,19450.0,u35
u35_2013-04-23,14695.0,u35
u35_2013-04-24,11548.0,u35
u35_2013-04-25,917.0,u35
u35_2013-04-26,151.0,u35
u35_2013-04-27,17578.0,u35
u35_2013-04-28,31439.0,u35
u35_2013-04-29,10580.0,u35
u35_2013-04-30,1492.0,u35
u35_2013-05-01,22234.0,u35
u35_2013-05-02,242.0,u35
u35_2013-05-03,847.0,u35
u35_2013-05-04,18563.0,u35
u35_2013-05-05,2763.0,u35
u35_2013-05-06,16927.0,u35
u35_2013-05-07,20194.0,u35
u35_2013-05-08,1421.0,u35
u35_2013-05-09,3388.0,u35
u35_2013-05-10,11760.0,u35
u35_2013-05-11,20607.0,u35
u35_2013-05-12,12145.0,u35
u35_2013-05-13,14059.0,u35
u35_2013-05-14,4984.0,u35
u35_2013-05-15,20836.0,u35
u35_2013-05-16,2692.0,u35
u35_2013-05-17,242.0,u35
u35_2013-05-18,716.0,u35
u35_2013-05-19,13130.0,u35
u35_2013-05-20,18054.0,u35
u35_2013-05-21,1410.0,u35
u35_2013-05-22,402.0,u35
u35_2013-05-23,2299.0,u35
u35_2013-05-24,21904.0,u35
u35_2013-05-25,4869.0,u35
u35_2013-05-26,4590.0,u35
u35_2013-05-27,17163.0,u35
u35_2013-05-28,24873.0,u35
u35_2013-05-29,12997.0,u35
u35_2013-05-30,7340.0,u35
u35_2013-05-31,6393.0,u35
u36_2013-03-27,1895.0,u36
u36_2013-03-28,12346.0,u36
u36_2013-03-29,28221.0,u36
u36_2013-03-30,17467.0,u36
u36_2013-03-31,22317.0,u36
u36_2013-04-01,12525.0,u36
u36_2013-04-02,15933.0,u36
u36_2013-04-03,9775.0,u36
u36_2013-04-04,11668.0,u36
u36_2013-04-05,11970.0,u36
u36_2013-04-06,0.0,u36
u36_2013-04-07,0.0,u36
u36_2013-04-08,0.0,u36
u36_2013-04-09,10972.0,u36
u36_2013-04-10,13434.0,u36
u36_2013-04-11,24661.0,u36
u36_2013-04-12,13837.0,u36
u36_2013-04-13,8813.0,u36
u36_2013-04-14,13514.0,u36
u36_2013-04-15,8480.0,u36
u36_2013-04-16,3569.0,u36
u36_2013-04-17,0.0,u36
u36_2013-04-18,6313.0,u36
u36_2013-04-19,29210.0,u36
u36_2013-04-20,34407.0,u36
u36_2013-04-21,22110.0,u36
u36_2013-04-22,21050.0,u36
u36_2013-04-23,42073.0,u36
u36_2013-04-24,16564.0,u36
u36_2013-04-25,10102.0,u36
u36_2013-04-26,9811.0,u36
u36_2013-04-27,10119.0,u36
u36_2013-04-28,3427.0,u36
u36_2013-04-29,15435.0,u36
u36_2013-04-30,6282.0,u36
u36_2013-05-01,6646.0,u36
u36_2013-05-02,14389.0,u36
u36_2013-05-03,19144.0,u36
u36_2013-05-04,27500.0,u36
u36_2013-05-05,11282.0,u36
u36_2013-05-06,5540.0,u36
u36_2013-05-07,11164.0,u36
u36_2013-05-08,10994.0,u36
u36_2013-05-09,17366.0,u36
u36_2013-05-10,8079.0,u36
u36_2013-05-11,18053.0,u36
u36_2013-05-12,1281.0,u36
u36_2013-05-13,5300.0,u36
u36_2013-05-14,16400.0,u36
u36_2013-05-15,17349.0,u36
u36_2013-05-16,1272.0,u36
u36_2013-05-17,818.0,u36
u36_2013-05-18,8828.0,u36
u36_2013-05-19,5987.0,u36
u36_2013-05-20,13309.0,u36
u36_2013-05-21,20464.0,u36
u36_2013-05-22,3866.0,u36
u36_2013-05-23,8108.0,u36
u36_2013-05-24,0.0,u36
u36_2013-05-25,0.0,u36
u36_2013-05-26,4163.0,u36
u36_2013-05-27,9233.0,u36
u36_2013-05-28,19063.0,u36
u36_2013-05-29,15496.0,u36
u36_2013-05-30,20748.0,u36
u36_2013-05-31,11156.0,u36
u39_2013-03-28,8035.0,u39
u39_2013-03-29,0.0,u39
u39_2013-03-30,0.0,u39
u39_2013-03-31,0.0,u39
u39_2013-04-01,5034.0,u39
u39_2013-04-02,10118.0,u39
u39_2013-04-03,0.0,u39
u39_2013-04-04,937.0,u39
u39_2013-04-05,2118.0,u39
u39_2013-04-06,0.0,u39
u39_2013-04-07,0.0,u39
u39_2013-04-08,0.0,u39
u39_2013-04-09,10369.0,u39
u39_2013-04-10,2844.0,u39
u39_2013-04-11,0.0,u39
u39_2013-04-12,5223.0,u39
u39_2013-04-13,6602.0,u39
u39_2013-04-14,5382.0,u39
u39_2013-04-15,11933.0,u39
u39_2013-04-16,4635.0,u39
u39_2013-04-17,190.0,u39
u39_2013-04-18,3516.0,u39
u39_2013-04-19,432.0,u39
u39_2013-04-20,1835.0,u39
u39_2013-04-21,7251.0,u39
u39_2013-04-22,7381.0,u39
u39_2013-04-23,7018.0,u39
u39_2013-04-24,10373.0,u39
u41_2013-03-27,2651.0,u41
u41_2013-03-28,18122.0,u41
u41_2013-03-29,31101.0,u41
u41_2013-03-30,8571.0,u41
u41_2013-03-31,20735.0,u41
u41_2013-04-01,15128.0,u41
u41_2013-04-02,10709.0,u41
u41_2013-04-03,19923.0,u41
u41_2013-04-04,16591.0,u41
u41_2013-04-05,12111.0,u41
u41_2013-04-06,5182.0,u41
u41_2013-04-07,0.0,u41
u41_2013-04-08,5233.0,u41
u41_2013-04-09,15557.0,u41
u41_2013-04-10,21764.0,u41
u41_2013-04-11,10822.0,u41
u41_2013-04-12,21356.0,u41
u41_2013-04-13,13305.0,u41
u41_2013-04-14,7533.0,u41
u41_2013-04-15,20332.0,u41
u41_2013-04-16,9402.0,u41
u41_2013-04-17,0.0,u41
u41_2013-04-18,5526.0,u41
u41_2013-04-19,34824.0,u41
u41_2013-04-20,31980.0,u41
u41_2013-04-21,26728.0,u41
u41_2013-04-22,24717.0,u41
u41_2013-04-23,16764.0,u41
u41_2013-04-24,14276.0,u41
u41_2013-04-25,21720.0,u41
u41_2013-04-26,11405.0,u41
u41_2013-04-27,11154.0,u41
u41_2013-04-28,12745.0,u41
u41_2013-04-29,14478.0,u41
u41_2013-04-30,18108.0,u41
u41_2013-05-01,8402.0,u41
u41_2013-05-02,0.0,u41
u41_2013-05-03,0.0,u41
u41_2013-05-04,0.0,u41
u41_2013-05-05,0.0,u41
u41_2013-05-06,0.0,u41
u41_2013-05-07,5120.0,u41
u41_2013-05-08,2549.0,u41
u41_2013-05-09,232.0,u41
u41_2013-05-10,9257.0,u41
u41_2013-05-11,4822.0,u41
u41_2013-05-12,15509.0,u41
u41_2013-05-13,17215.0,u41
u41_2013-05-14,8148.0,u41
u41_2013-05-15,8377.0,u41
u41_2013-05-16,331.0,u41
u41_2013-05-17,0.0,u41
u41_2013-05-18,0.0,u41
u41_2013-05-19,0.0,u41
u41_2013-05-20,22813.0,u41
u41_2013-05-21,26041.0,u41
u41_2013-05-22,8169.0,u41
u41_2013-05-23,0.0,u41
u41_2013-05-24,13547.0,u41
u41_2013-05-25,18742.0,u41
u41_2013-05-26,4940.0,u41
u41_2013-05-27,32837.0,u41
u41_2013-05-28,52286.0,u41
u41_2013-05-29,13947.0,u41
u41_2013-05-30,2777.0,u41
u42_2013-03-27,60.0,u42
u42_2013-03-28,0.0,u42
u42_2013-03-29,0.0,u42
u42_2013-03-30,0.0,u42
u42_2013-03-31,14670.0,u42
u42_2013-04-01,27149.0,u42
u42_2013-04-02,35891.0,u42
u42_2013-04-03,19865.0,u42
u42_2013-04-04,30313.0,u42
u42_2013-04-05,26283.0,u42
u42_2013-04-06,13404.0,u42
u42_2013-04-07,7494.0,u42
u42_2013-04-08,20620.0,u42
u42_2013-04-09,31312.0,u42
u42_2013-04-10,28039.0,u42
u42_2013-04-11,23407.0,u42
u42_2013-04-12,17291.0,u42
u42_2013-04-13,14206.0,u42
u42_2013-04-14,2974.0,u42
u42_2013-04-15,9157.0,u42
u42_2013-04-16,19690.0,u42
u42_2013-04-17,6605.0,u42
u42_2013-04-18,10958.0,u42
u42_2013-04-19,14131.0,u42
u42_2013-04-20,4696.0,u42
u42_2013-04-21,7139.0,u42
u42_2013-04-22,11196.0,u42
u42_2013-04-23,0.0,u42
u42_2013-04-24,0.0,u42
u42_2013-04-25,6909.0,u42
u42_2013-04-26,16998.0,u42
u42_2013-04-27,18316.0,u42
u42_2013-04-28,26459.0,u42
u42_2013-04-29,32878.0,u42
u42_2013-04-30,22773.0,u42
u42_2013-05-01,0.0,u42
u42_2013-05-02,0.0,u42
u42_2013-05-03,2693.0,u42
u42_2013-05-04,21525.0,u42
u42_2013-05-05,9667.0,u42
u42_2013-05-06,11294.0,u42
u42_2013-05-07,17333.0,u42
u42_2013-05-08,1975.0,u42
u42_2013-05-09,0.0,u42
u42_2013-05-10,404.0,u42
u42_2013-05-11,13531.0,u42
u42_2013-05-12,4085.0,u42
u42_2013-05-13,28028.0,u42
u42_2013-05-14,27542.0,u42
u42_2013-05-15,5115.0,u42
u42_2013-05-16,0.0,u42
u42_2013-05-17,1977.0,u42
u42_2013-05-18,9058.0,u42
u42_2013-05-19,6859.0,u42
u42_2013-05-20,3913.0,u42
u42_2013-05-21,3946.0,u42
u43_2013-04-01,13901.0,u43
u43_2013-04-02,27930.0,u43
u43_2013-04-03,25239.0,u43
u43_2013-04-04,17639.0,u43
u43_2013-04-05,21987.0,u43
u43_2013-04-06,24449.0,u43
u43_2013-04-07,22986.0,u43
u43_2013-04-08,16503.0,u43
u43_2013-04-09,28008.0,u43
u43_2013-04-10,18235.0,u43
u43_2013-04-11,18083.0,u43
u43_2013-04-12,11011.0,u43
u43_2013-04-13,18469.0,u43
u43_2013-04-14,26145.0,u43
u43_2013-04-15,39044.0,u43
u43_2013-04-16,32076.0,u43
u43_2013-04-17,26802.0,u43
u43_2013-04-18,18292.0,u43
u43_2013-04-19,35981.0,u43
u43_2013-04-20,31718.0,u43
u43_2013-04-21,24328.0,u43
u43_2013-04-22,23061.0,u43
u43_2013-04-23,29553.0,u43
u43_2013-04-24,22795.0,u43
u43_2013-04-25,21023.0,u43
u43_2013-04-26,0.0,u43
u43_2013-04-27,0.0,u43
u43_2013-04-28,18543.0,u43
u43_2013-04-29,2960.0,u43
u43_2013-04-30,11704.0,u43
u43_2013-05-01,10316.0,u43
u43_2013-05-02,25624.0,u43
u43_2013-05-03,22904.0,u43
u43_2013-05-04,2006.0,u43
u43_2013-05-05,5243.0,u43
u43_2013-05-06,5038.0,u43
u43_2013-05-07,19922.0,u43
u43_2013-05-08,25125.0,u43
u43_2013-05-09,3539.0,u43
u43_2013-05-10,25705.0,u43
u43_2013-05-11,11021.0,u43
u43_2013-05-12,6304.0,u43
u43_2013-05-13,34293.0,u43
u43_2013-05-14,15432.0,u43
u43_2013-05-15,26461.0,u43
u43_2013-05-16,7069.0,u43
u43_2013-05-17,0.0,u43
u43_2013-05-18,5665.0,u43
u43_2013-05-19,10507.0,u43
u43_2013-05-20,22708.0,u43
u43_2013-05-21,7959.0,u43
u43_2013-05-22,1955.0,u43
u43_2013-05-23,8086.0,u43
u43_2013-05-24,12040.0,u43
u43_2013-05-25,29461.0,u43
u43_2013-05-26,13402.0,u43
u43_2013-05-27,13013.0,u43
u43_2013-05-28,40228.0,u43
u43_2013-05-29,3993.0,u43
u44_2013-04-01,9610.0,u44
u44_2013-04-02,11681.0,u44
u44_2013-04-03,5990.0,u44
u44_2013-04-04,17435.0,u44
u44_2013-04-05,15560.0,u44
u44_2013-04-06,8106.0,u44
u44_2013-04-07,13498.0,u44
u44_2013-04-08,10129.0,u44
u44_2013-04-09,23136.0,u44
u44_2013-04-10,7370.0,u44
u44_2013-04-11,14111.0,u44
u44_2013-04-12,17930.0,u44
u44_2013-04-13,6816.0,u44
u44_2013-04-14,0.0,u44
u44_2013-04-15,5998.0,u44
u44_2013-04-16,15461.0,u44
u44_2013-04-17,9146.0,u44
u44_2013-04-18,10783.0,u44
u44_2013-04-19,8955.0,u44
u44_2013-04-20,11448.0,u44
u44_2013-04-21,18754.0,u44
u44_2013-04-22,17958.0,u44
u44_2013-04-23,7099.0,u44
u44_2013-04-24,1822.0,u44
u44_2013-04-25,20571.0,u44
u44_2013-04-26,10616.0,u44
u44_2013-04-27,5537.0,u44
u44_2013-04-28,16914.0,u44
u44_2013-04-29,25790.0,u44
u44_2013-04-30,17904.0,u44
u44_2013-05-01,6253.0,u44
u44_2013-05-02,14835.0,u44
u44_2013-05-03,7624.0,u44
u44_2013-05-04,3319.0,u44
u44_2013-05-05,5546.0,u44
u44_2013-05-06,4395.0,u44
u44_2013-05-07,6722.0,u44
u44_2013-05-08,15369.0,u44
u44_2013-05-09,4578.0,u44
u44_2013-05-10,8412.0,u44
u44_2013-05-11,1916.0,u44
u44_2013-05-12,0.0,u44
u44_2013-05-13,6776.0,u44
u44_2013-05-14,16054.0,u44
u44_2013-05-15,6070.0,u44
u44_2013-05-16,12985.0,u44
u44_2013-05-17,11822.0,u44
u44_2013-05-18,8313.0,u44
u44_2013-05-19,2972.0,u44
u44_2013-05-20,11323.0,u44
u44_2013-05-21,15257.0,u44
u44_2013-05-22,7594.0,u44
u44_2013-05-23,7804.0,u44
u44_2013-05-24,13032.0,u44
u44_2013-05-25,8546.0,u44
u44_2013-05-26,20829.0,u44
u44_2013-05-27,20681.0,u44
u44_2013-05-28,9208.0,u44
u44_2013-05-29,1956.0,u44
u44_2013-05-30,12794.0,u44
u44_2013-05-31,1138.0,u44
u45_2013-04-01,43047.0,u45
u45_2013-04-02,33756.0,u45
u45_2013-04-03,25938.0,u45
u45_2013-04-04,23659.0,u45
u45_2013-04-05,19921.0,u45
u45_2013-04-06,0.0,u45
u45_2013-04-07,18076.0,u45
u45_2013-04-08,16526.0,u45
u45_2013-04-09,7673.0,u45
u45_2013-04-10,34200.0,u45
u45_2013-04-11,36429.0,u45
u45_2013-04-12,24473.0,u45
u45_2013-04-13,17905.0,u45
u45_2013-04-14,14164.0,u45
u45_2013-04-15,9075.0,u45
u45_2013-04-16,1795.0,u45
u45_2013-04-17,19003.0,u45
u45_2013-04-18,5690.0,u45
u45_2013-04-19,0.0,u45
u45_2013-04-20,11842.0,u45
u45_2013-04-21,19893.0,u45
u45_2013-04-22,30301.0,u45
u45_2013-04-23,878.0,u45
u45_2013-04-24,0.0,u45
u45_2013-04-25,0.0,u45
u45_2013-04-26,0.0,u45
u45_2013-04-27,15190.0,u45
u45_2013-04-28,18550.0,u45
u45_2013-04-29,29200.0,u45
u45_2013-04-30,18565.0,u45
u45_2013-05-01,0.0,u45
u45_2013-05-02,0.0,u45
u45_2013-05-03,3024.0,u45
u45_2013-05-04,17763.0,u45
u45_2013-05-05,19375.0,u45
u45_2013-05-06,15042.0,u45
u45_2013-05-07,19088.0,u45
u45_2013-05-08,10016.0,u45
u45_2013-05-09,5305.0,u45
u45_2013-05-10,6513.0,u45
u45_2013-05-11,9931.0,u45
u45_2013-05-12,23868.0,u45
u45_2013-05-13,9726.0,u45
u45_2013-05-14,11863.0,u45
u45_2013-05-15,0.0,u45
u45_2013-05-16,0.0,u45
u45_2013-05-17,6888.0,u45
u45_2013-05-18,0.0,u45
u45_2013-05-19,17144.0,u45
u45_2013-05-20,17118.0,u45
u45_2013-05-21,5731.0,u45
u45_2013-05-22,0.0,u45
u45_2013-05-23,5384.0,u45
u45_2013-05-24,23611.0,u45
u45_2013-05-25,28337.0,u45
u45_2013-05-26,17969.0,u45
u45_2013-05-27,16338.0,u45
u45_2013-05-28,10539.0,u45
u46_2013-03-31,31329.0,u46
u46_2013-04-01,25639.0,u46
u46_2013-04-02,50385.0,u46
u46_2013-04-03,37746.0,u46
u46_2013-04-04,38853.0,u46
u46_2013-04-05,32498.0,u46
u46_2013-04-06,27032.0,u46
u46_2013-04-07,30506.0,u46
u46_2013-04-08,20812.0,u46
u46_2013-04-09,31375.0,u46
u46_2013-04-10,34015.0,u46
u46_2013-04-11,28809.0,u46
u46_2013-04-12,20921.0,u46
u46_2013-04-13,23855.0,u46
u46_2013-04-14,21578.0,u46
u46_2013-04-15,19385.0,u46
u46_2013-04-16,33288.0,u46
u46_2013-04-17,19891.0,u46
u46_2013-04-18,30382.0,u46
u46_2013-04-19,12535.0,u46
u46_2013-04-20,20780.0,u46
u46_2013-04-21,24759.0,u46
u46_2013-04-22,25790.0,u46
u46_2013-04-23,25817.0,u46
u46_2013-04-24,20501.0,u46
u46_2013-04-25,17929.0,u46
u46_2013-04-26,24893.0,u46
u46_2013-04-27,17679.0,u46
u46_2013-04-28,30003.0,u46
u46_2013-04-29,16841.0,u46
u46_2013-04-30,24775.0,u46
u46_2013-05-01,28155.0,u46
u46_2013-05-02,39299.0,u46
u46_2013-05-03,36125.0,u46
u46_2013-05-04,40446.0,u46
u46_2013-05-05,24296.0,u46
u46_2013-05-06,27874.0,u46
u46_2013-05-07,30517.0,u46
u46_2013-05-08,32943.0,u46
u46_2013-05-09,27707.0,u46
u46_2013-05-10,33963.0,u46
u46_2013-05-11,38180.0,u46
u46_2013-05-12,27879.0,u46
u46_2013-05-13,24920.0,u46
u46_2013-05-14,6634.0,u46
u46_2013-05-15,34776.0,u46
u46_2013-05-16,32875.0,u46
u46_2013-05-17,31543.0,u46
u46_2013-05-18,20531.0,u46
u46_2013-05-19,17063.0,u46
u46_2013-05-20,43121.0,u46
u46_2013-05-21,13652.0,u46
u46_2013-05-22,4982.0,u46
u47_2013-03-28,18258.0,u47
u47_2013-03-29,5684.0,u47
u47_2013-03-30,941.0,u47
u47_2013-03-31,4599.0,u47
u47_2013-04-01,2365.0,u47
u47_2013-04-02,0.0,u47
u47_2013-04-03,4226.0,u47
u47_2013-04-04,9109.0,u47
u47_2013-04-05,2495.0,u47
u47_2013-04-06,0.0,u47
u47_2013-04-07,0.0,u47
u47_2013-04-08,304.0,u47
u47_2013-04-09,0.0,u47
u47_2013-04-10,3224.0,u47
u47_2013-04-11,3164.0,u47
u47_2013-04-12,11801.0,u47
u47_2013-04-13,6478.0,u47
u47_2013-04-14,10733.0,u47
u47_2013-04-15,2739.0,u47
u47_2013-04-16,2395.0,u47
u47_2013-04-17,4539.0,u47
u47_2013-04-18,5638.0,u47
u47_2013-04-19,8412.0,u47
u47_2013-04-20,8450.0,u47
u47_2013-04-21,14514.0,u47
u47_2013-04-22,3345.0,u47
u47_2013-04-23,637.0,u47
u47_2013-04-24,5367.0,u47
u47_2013-04-25,0.0,u47
u47_2013-04-26,3203.0,u47
u47_2013-04-27,4469.0,u47
u47_2013-04-28,1955.0,u47
u47_2013-04-29,10845.0,u47
u47_2013-04-30,5355.0,u47
u47_2013-05-01,0.0,u47
u47_2013-05-02,5469.0,u47
u47_2013-05-03,4672.0,u47
u47_2013-05-04,0.0,u47
u47_2013-05-05,5074.0,u47
u47_2013-05-06,0.0,u47
u47_2013-05-07,0.0,u47
u47_2013-05-08,0.0,u47
u47_2013-05-09,0.0,u47
u47_2013-05-10,0.0,u47
u47_2013-05-11,5350.0,u47
u47_2013-05-12,2294.0,u47
u47_2013-05-13,0.0,u47
u47_2013-05-14,1200.0,u47
u47_2013-05-15,0.0,u47
u47_2013-05-16,0.0,u47
u47_2013-05-17,4507.0,u47
u47_2013-05-18,13738.0,u47
u47_2013-05-19,7509.0,u47
u47_2013-05-20,16908.0,u47
u47_2013-05-21,13060.0,u47
u47_2013-05-22,7327.0,u47
