user_date,Activity_Social2,Activity_null,Activity_other_relaxing,Activity_other_working,Activity_relaxing,Activity_working,Activity_user,Administration response_angry,Administration response_apathetic,Administration response_appreciative,Administration response_disappointed,Administration response_empathic,Administration response_frustrated,Administration response_proud,Administration response_saddened,Administration response_user,Behavior_anxious,Behavior_critical,Behavior_user,Behavior_null,Behavior_calm,Behavior_conventional,Behavior_dependable,Behavior_disorganized,Behavior_enthusiastic,Behavior_experiences,Behavior_reserved,Behavior_sympathetic,Boston Bombing_boston,Boston Bombing_user,Cancelled Classes_user,Class 2_challenge,Class 2_effort,Class 2_grade,Class 2_user,Class_due,Class_experience,Class_hours,Class_user,Class_null,Comment_user,Dartmouth now_angry,Dartmouth now_apathetic,Dartmouth now_appreciative,Dartmouth now_disappointed,Dartmouth now_empathic,Dartmouth now_frustrated,Dartmouth now_proud,Dartmouth now_saddened,Dartmouth now_user,Dimensions protestors_angry,Dimensions protestors_apathetic,Dimensions protestors_appreciative,Dimensions protestors_disappointed,Dimensions protestors_empathic,Dimensions protestors_frustrated,Dimensions protestors_proud,Dimensions protestors_saddened,Dimensions protestors_user,Dimensions_user,Dining Halls_breakfast,Dining Halls_dinner,Dining Halls_lunch,Dining Halls_user,Events_negative,Events_positive,Events_user,Exercise_exercise,Exercise_walk,Exercise_user,Exercise_have,Exercise_schedule,Green Key 1_user,Green Key 2_user,Green Key 2_excited,Lab_duration,Lab_enjoy,Lab_user,Mood 1_tomorrow,Mood 1_user,Mood 2_how,Mood 2_user,Mood 2_null,Mood_happy,Mood_sad,Mood_user,Mood_happyornot,Mood_sadornot,PAM_picture_idx,PAM_user,QR_Code_user,QR_Code_qr_code,Sleep_hour,Sleep_rate,Sleep_social,Sleep_user,Sleep_null,Social_number,Social_user,Social_null,Stress_level,Stress_user,Stress_null,Study Spaces_null,Study Spaces_productivity,Study Spaces_noise,Study Spaces_user
u22_2013-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,,,6.0,u22,,,,,,,,,,,4.0,u22,,,,,
u22_2013-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,
u22_2013-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,
u22_2013-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,
u22_2013-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,,,3.0,u22,,,,,,,,,,,,,,,,,
u22_2013-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u22,2.0,1.0,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,
u22_2013-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,
u22_2013-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,
u22_2013-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,
u22_2013-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,
u22_2013-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u22,,,,,,,,,,,,,,,,,
u22_2013-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,u22,,,,,,,,,,,,,,,,,
u23_2013-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,u23,1.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,u23,,,,,0.0,u23,,,,,
u23_2013-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,u23,,,,,
u23_2013-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,u23,,,,,
u23_2013-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,u23,0.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,1.0,u23,,,,,
u23_2013-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,u23,0.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,1.0,u23,,,,,1.4,u23,,,,,
u23_2013-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,u23,0.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,2.0,u23,,,,,2.0,u23,,,,,
u23_2013-03-30,,,,,,,,,,,,,,,,,0.0,0.0,u23,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,u23,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,u23,,1.0,u23,,1.3,u23,,,,,
u23_2013-03-31,,,,,,,,,,,,,,,,,0.0,0.0,u23,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,u23,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,u23,,1.0,u23,,3.0,u23,,,,,
u23_2013-04-01,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,1.0,3.0,5.0,u23,0.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.3333333333333333,u23,,,,,,,,,,,,,,,,,,,8.4,u23,u23,26.0,8.0,2.0,1.0,u23,,,u23,,1.0,u23,,,,,
u23_2013-04-02,2.0,2.0,0.0,0.0,0.0,0.0,u23,,,,,,,,,,0.0,0.0,u23,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,4.0,2.0,u23,0.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.5,u23,,,,,,,,,,,,,,,,,,,2.6,u23,u23,,8.0,1.0,1.0,u23,,1.5,u23,,1.0,u23,,,,,
u23_2013-04-03,3.0,3.0,0.0,0.0,0.0,0.0,u23,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,1.0,3.0,5.0,u23,0.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u23,,,,,,,,,,,,,,,,,,,6.2,u23,u23,,7.0,2.0,2.0,u23,,1.5,u23,,1.0,u23,,,,,
u23_2013-04-04,,,,,,,u23,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,1.0,2.0,1.5,u23,0.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u23,,,,,,,,,,,,,,,,,,,5.4,u23,u23,21.5,8.0,1.0,2.0,u23,,1.0,u23,,1.0,u23,,,,,
u23_2013-04-05,3.0,2.0,0.0,0.0,0.0,0.0,u23,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,1.0,3.0,3.0,u23,0.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u23,,,,,,,,,,,,,,,,,,,4.8,u23,u23,,8.0,1.0,1.0,u23,,1.0,u23,,2.0,u23,,,,,
u23_2013-04-06,1.5,1.0,0.0,0.0,0.0,0.0,u23,,,,,,,,,,0.0,0.0,u23,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,u23,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,2.0,u23,,,,,,,,,,,,,,,,,,,4.666666666666667,u23,u23,,8.0,1.0,1.0,u23,,1.0,u23,,2.5,u23,,,,,
u23_2013-04-07,1.0,1.0,0.0,0.0,0.0,0.0,u23,,,,,,,,,,2.0,1.0,u23,,,2.0,2.0,0.5,2.0,1.5,1.0,1.5,,,,,,,,,,,u23,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,u23,,,,,,,,,,,,,,,,,,,6.0,u23,u23,,7.0,2.0,1.0,u23,,1.5,u23,,1.0,u23,,,,,
u23_2013-04-08,0.0,0.0,2.0,1.0,1.0,3.0,u23,,,,,,,,,,4.0,3.0,u23,,,3.0,4.0,4.0,2.0,4.0,4.0,3.0,,,,,,,,1.0,3.0,4.0,u23,0.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,3.333333333333333,u23,u23,,8.0,3.0,1.0,u23,,,u23,,1.0,u23,,,,,
u23_2013-04-09,0.0,0.0,1.0,1.0,1.0,2.0,u23,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,1.0,1.0,1.0,u23,0.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u23,,,,,,,,,,,,,,,,,,,4.8,u23,u23,,8.0,3.0,1.0,u23,,1.0,u23,,1.0,u23,,,,,
u23_2013-04-10,0.0,0.0,1.0,1.0,1.0,4.0,u23,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,2.0,3.0,4.0,u23,0.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,5.6,u23,u23,,,,,u23,,1.0,u23,,1.0,u23,,,,,
u23_2013-04-11,0.0,0.0,1.0,1.0,1.0,1.0,u23,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,1.0,3.0,1.0,u23,0.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,4.5,u23,u23,19.0,8.0,1.0,2.0,u23,,1.0,u23,,,u23,,,,,
u23_2013-04-12,0.0,0.0,1.0,2.0,1.0,4.0,u23,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,1.0,3.0,5.0,u23,0.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,3.25,u23,,,5.0,3.0,3.0,u23,,1.0,u23,,1.0,u23,,,,,
u23_2013-04-13,0.0,0.0,1.0,1.0,3.0,2.0,u23,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,,u23,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,u23,,,,,,,,,,,,,,,,,,,5.4,u23,,,10.0,3.0,1.0,u23,,1.0,u23,,1.0,u23,,,,,
u23_2013-04-14,0.0,0.0,1.0,1.0,1.0,1.0,u23,,,,,,,,,,3.0,3.0,u23,,,4.0,2.0,2.0,2.0,4.0,3.0,3.0,,,,,,,,,,,u23,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,4.4,u23,,,8.0,1.0,1.0,u23,,1.0,u23,,1.0,u23,,,,,
u23_2013-04-15,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,,u23,,,8.0,1.0,1.0,u23,,,u23,,,u23,,,,,
u23_2013-04-16,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u23,,,,,,,,,,,,,,,,,,,3.4,u23,,,,,,u23,,1.0,u23,,1.0,u23,,,,,
u23_2013-04-17,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,u23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,6.285714285714286,u23,,,6.0,1.0,1.0,u23,,1.0,u23,,1.0,u23,,,,,
u23_2013-04-18,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u23,,,,,,,,,,,,,,,,,,,5.25,u23,,,8.0,1.0,1.0,u23,,1.0,u23,,,u23,,,,,
u23_2013-04-19,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,5.0,u23,,,,,,u23,,,u23,,1.0,u23,,,,,
u23_2013-04-20,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,5.333333333333333,u23,,,8.0,1.0,1.0,u23,,,u23,,,u23,,,,,
u23_2013-04-21,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u23,,,,,,,,,,,,,,,,,,,5.25,u23,,,,,,u23,,1.0,u23,,,u23,,,,,
u23_2013-04-22,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u23,,,u23,,,,,,,,,,,,,,,,,,,5.75,u23,,,6.0,1.0,1.0,u23,,1.0,u23,,,u23,,,,,
u23_2013-04-23,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,1.0,1.0,u23,,,,,,,,,,,,,,,,,,,4.666666666666667,u23,,,,,,,,,u23,,,u23,,,,,
u23_2013-04-24,0.0,0.0,1.0,1.0,1.0,1.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,u23,,,u23,,,,,,,,,,,,,,,,,,,,,,6.25,u23,,,,,,,,,u23,,,u23,,,,,
u23_2013-04-25,0.0,0.0,1.0,1.0,1.0,1.0,u23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,1.0,u23,,,,1.0,1.0,u23,,,6.4,u23,,,,,,,,,u23,,,u23,,,,,
u23_2013-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,6.0,u23,,,,,,,,,u23,,1.0,u23,,,,,
u23_2013-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,1.0,u23,,,,,,,6.5,u23,,,,,,,,1.0,u23,,,u23,,,,,
u23_2013-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,6.0,u23,,,,,,,,,,,,u23,,,1.0,1.0,u23
u23_2013-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u23,,,,,,,,,,,,,,,,,,,,,,6.0,u23,,,,,,,,,,,1.0,u23,,,,,
u23_2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u23,,,,,,,,,,,,,,,,,,,,,,6.666666666666667,u23,,,,,,,,,,,1.0,u23,,,,,
u24_2013-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.333333333333333,u24,,,0.0,0.0,0.0,u24,,0.0,u24,,0.0,u24,,,,,
u24_2013-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,u24,,,u24,,,u24,,,,,
u24_2013-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,u24,,,u24,,,u24,,,,,
u24_2013-03-27,1.0,2.0,0.0,0.0,0.0,0.0,u24,,,,,,,,,,0.0,0.0,u24,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,u24,u24,84.0,,,,u24,,4.0,u24,,1.0,u24,,,,,
u24_2013-03-28,1.0,2.0,0.0,0.0,0.0,0.0,u24,,,,,,,,,,0.0,0.0,u24,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,2.0,1.0,1.0,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,u24,u24,6.0,6.5,3.0,1.0,u24,,4.0,u24,,3.0,u24,,,,,
u24_2013-03-29,2.0,1.0,0.0,0.0,0.0,0.0,u24,,,,,,,,,,0.0,0.0,u24,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,2.0,3.5,1.0,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,u24,u24,,7.0,2.5,2.5,u24,,3.0,u24,,1.5,u24,,,,,
u24_2013-03-30,2.0,4.0,0.0,0.0,0.0,0.0,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,u24,u24,,9.0,2.0,4.0,u24,,4.0,u24,,2.0,u24,,,,,
u24_2013-03-31,,,,,,,u24,,,,,,,,,,0.0,0.0,u24,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,u24,u24,8.0,7.0,2.0,2.0,u24,,5.5,u24,,2.6666666666666665,u24,,,,,
u24_2013-04-01,2.0,1.5,0.0,0.0,0.0,0.0,u24,,,,,,,,,,0.0,0.0,u24,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,1.0,2.333333333333333,3.0,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u24,2.0,,,,,,,,,,,,,,,,,,6.4,u24,u24,,8.0,2.0,1.0,u24,,3.0,u24,,4.0,u24,,,,,
u24_2013-04-02,2.0,3.0,0.0,0.0,0.0,0.0,u24,,,,,,,,,,0.0,0.0,u24,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,2.0,4.0,1.0,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,10.0,u24,u24,,6.0,2.0,1.0,u24,,3.0,u24,,,u24,,,,,
u24_2013-04-03,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,2.0,1.0,1.0,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,u24,2.0,,,,,,,,,,,,,,,,,,2.6666666666666665,u24,u24,7.0,9.0,1.0,1.0,u24,,4.0,u24,,,u24,,,,,
u24_2013-04-04,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,u24,2.0,,,,,,,,,,,,,,,,,,10.6,u24,u24,,6.0,3.0,1.0,u24,,4.5,u24,,,u24,,,,,
u24_2013-04-05,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,2.0,3.0,1.3333333333333333,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,5.833333333333333,u24,u24,,9.0,1.0,1.0,u24,,,u24,,2.0,u24,,,,,
u24_2013-04-06,,,,,,,u24,,,,,,,,,,0.0,0.0,u24,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,9.5,u24,u24,,10.0,2.0,1.0,u24,,4.5,u24,,2.0,u24,,,,,
u24_2013-04-07,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,u24,1.0,,,,,,,,,,,,,,,,,,3.0,u24,u24,19.0,,,,u24,,4.0,u24,,1.0,u24,,,,,
u24_2013-04-08,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,1.25,2.75,4.25,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,7.333333333333333,u24,u24,,7.0,3.0,1.0,u24,,,u24,,2.0,u24,,,,,
u24_2013-04-09,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,2.0,4.0,1.0,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,8.0,u24,u24,,9.0,3.0,1.0,u24,,,u24,,1.5,u24,,,,,
u24_2013-04-10,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,u24,u24,30.0,,,,u24,,,u24,,,u24,,,,,
u24_2013-04-11,0.0,0.0,3.0,1.0,2.0,1.0,u24,,,,,,,,,,2.0,2.0,u24,,,,4.0,,2.0,3.0,1.0,2.0,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.0,u24,1.0,,,,,,,,,,,,,,,,,,7.833333333333333,u24,u24,32.0,10.0,1.0,1.0,u24,,4.0,u24,,2.0,u24,,,,,
u24_2013-04-12,0.0,0.0,3.0,1.0,2.0,1.0,u24,,,,,,,,,,3.0,3.0,u24,,,,3.0,,2.0,2.0,4.0,3.0,,,,,,,,2.0,1.0,2.5,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,7.375,u24,u24,,5.5,2.5,1.0,u24,,4.0,u24,,1.0,u24,,,,,
u24_2013-04-13,0.0,0.0,4.0,1.0,2.0,1.0,u24,,,,,,,,,,4.0,4.0,u24,,,,1.0,,2.0,2.0,2.0,4.0,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,u24,1.0,,,,,,,,,,,,,,,,,,6.333333333333333,u24,u24,,9.5,2.5,2.5,u24,,5.0,u24,,2.0,u24,,,,,
u24_2013-04-14,0.0,0.0,1.0,1.0,1.0,1.0,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,u24,2.0,,,,,,,,,,,,,,,,,,9.333333333333334,u24,u24,,9.0,2.0,1.0,u24,,4.0,u24,,1.0,u24,,,,,
u24_2013-04-15,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,8.0,u24,u24,,,,,u24,,,u24,,1.0,u24,,,,,
u24_2013-04-16,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,13.25,u24,u24,,,,,u24,,,u24,,2.0,u24,,,,,
u24_2013-04-17,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,2.0,4.0,1.0,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,u24,2.0,,,,,,,,,,,,,,,,,,4.0,u24,u24,,7.0,2.0,1.0,u24,,4.0,u24,,2.0,u24,,,,,
u24_2013-04-18,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.285714285714286,u24,u24,,,,,u24,,4.0,u24,,,u24,,,,,
u24_2013-04-19,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,2.0,3.0,1.0,u24,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.75,u24,u24,,,,,u24,,,,,,u24,,1.0,2.0,0.0,u24
u24_2013-04-20,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,u24,u24,,,,,u24,,,,,,u24,,1.0,2.0,0.0,u24
u24_2013-04-21,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.666666666666666,u24,u24,,,,,u24,,,,,,u24,,,,,u24
u24_2013-04-22,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.333333333333334,u24,u24,80.0,,,,u24,,,,,,u24,,,,,u24
u24_2013-04-23,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,u24,u24,,,,,u24,,,,,,u24,,,,,u24
u24_2013-04-24,,,,,,,u24,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,,,u24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,u24,u24,,,,,u24,,,,,,u24,,,,,u24
